request,su,sg,sr,si,sz,PS_g,PS_r,PS_i,PS_z,PS_y
Gaia DR2 5339868865579258496,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5340127731869537152,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5340629830718284416,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5340884333294888064,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5341289091055071104,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5341290362323438592,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5341381621826727680,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5341963194750109824,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5343402489811918208,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5343691279099734016,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5345083677432047616,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5345519462005866240,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5345560521884400128,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5346433942146867456,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5347174639325776000,0,0,0,0,0,0,0,0,0,0
Gaia DR2 534757891171400064,0,0,0,0,0,18.631399,18.260201,18.1322,18.121599,18.0942
Gaia DR2 5348022946898839040,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5348874243767794304,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5349016183856425216,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5349178052584663680,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5349260442934578304,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5349284155459347968,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5349350263592749056,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5352527886583242752,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5353122722363361920,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5353736146763463936,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5353862453172291584,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5353923063754008704,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5354825758475307008,0,0,0,0,0,0,0,0,0,0
Gaia DR2 535482641132742400,0,0,0,0,0,17.046499,16.8827,16.8281,16.825001,16.5898
Gaia DR2 535556862462364416,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5355886688435657344,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5356140778705100672,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5356247981066167040,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5356250592407492224,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5356710428806242816,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5358573104579959168,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5359149076851211520,0,0,0,0,0,0,0,0,0,0
Gaia DR2 535937289193108608,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5360371149675704448,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5360583797792413184,0,0,0,0,0,0,0,0,0,0
Gaia DR2 536060919828797952,0,0,0,0,0,17.781601,17.466999,17.3475,17.3337,17.332899
Gaia DR2 5361638268100846080,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5361680461855762304,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5361691212158598656,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5361865244235706368,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5361972931948262528,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5362440838570891648,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5363078628333820288,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5363229055268678272,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5363449022014995840,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5364368900931964672,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5364653433923691136,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5364908387481007744,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5365572011471158144,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5365763567004487680,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5365844136298596224,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5367254259958038016,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5367774809996936960,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5368157547420560640,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5368597214639090432,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5368670125999103232,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5369262071272967296,0,0,0,0,0,0,0,0,0,0
Gaia DR2 536979286914485760,0,0,0,0,0,16.11630058,16.20730019,16.3708992,16.5394001,16.65279961
Gaia DR2 5370551111217495168,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5371449206056485760,0,0,0,0,0,0,0,0,0,0
Gaia DR2 53716846734195328,0,0,0,0,0,17.2274,17.3974,17.605,17.803301,17.952499
Gaia DR2 5372201924846561024,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5372770823333108992,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5372881392971743872,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5373468596599679872,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5373567453863274624,0,0,0,0,0,0,0,0,0,0
Gaia DR2 537393832858638464,0,0,0,0,0,18.082899,17.891399,17.843399,17.907301,17.968
Gaia DR2 5373995022152801536,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5374019245769603968,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5375264309546768384,0,0,0,0,0,0,0,0,0,0
Gaia DR2 537563127588521600,0,0,0,0,0,14.23110008,14.44509983,14.68360043,14.87160015,15.01980019
Gaia DR2 5376159483808420992,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5376644127919488896,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5376661135989700992,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5376726312116208256,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5376885913099082112,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5377127569437212800,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5377173950786971648,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5377818986155089920,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5377849123945711872,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5377861317357370240,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5377861592235273856,0,0,0,0,0,0,0,0,0,0
Gaia DR2 537795090182823936,0,0,0,0,0,15.3158,15.6351,15.9538,16.192699,16.364201
Gaia DR2 5378017104404723072,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5378021983487484288,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5378378366991383296,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5378578989207174272,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5378670630930765312,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5379009280508036480,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5379014636328802560,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5379566488087067264,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5380784716908873344,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5380841749776857472,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5381346739148118016,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5381518400399295104,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5381518533545168128,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5381908864470582528,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5382175908352461312,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5382487787404363904,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5382620965748350720,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5382802217664542336,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5382856437334111872,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5382972706390202368,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5383065821283345920,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5384042153248578560,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5384184647377043968,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5384501199351720448,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5384610330179661184,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5384714508904653184,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5385178159211861504,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5385198122222878720,0,0,0,0,0,0,0,0,0,0
Gaia DR2 538528391421947136,0,0,0,0,0,19.591801,18.9624,18.7512,18.6593,18.619499
Gaia DR2 5385898889087248256,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5386010450860040320,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5386563097192861184,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5387797878810158080,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5388315783147021312,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5389009918581746688,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5389427286321864832,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5389454228655388672,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5389629875634589056,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5389748622894270848,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5389866163260331136,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5390595517427946112,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5391049207710775040,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5391083047755288704,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5391606591386240128,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5391794195555570048,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5392351235636913408,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5392353056702860544,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5393426764163808896,0,0,0,0,0,0,0,0,0,0
Gaia DR2 539346324992314496,0,0,0,0,0,18.506399,18.145901,18.0165,18.000299,17.995199
Gaia DR2 5393565367053446272,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5393606117703636224,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5393763111644515968,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5394050251681275136,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5394672128584996736,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5395277036073842176,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5395968560168183040,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5396314665815829888,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5396602458687422208,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5396722000514439936,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5398197953138121088,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5398247534240054528,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5398363193414388480,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5398441464899018240,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5398807735414485632,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5399043992976351872,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5399978715299444864,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5400878012731787776,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5401303046991511040,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5401514462460079360,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5401688425816913920,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5401905471988488320,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5402469457029694464,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5402903759829904640,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5403661602510679680,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5404640129218532224,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5405546607826587136,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5405554510567061120,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5406233050980383360,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5407258792250090240,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5407613384750351232,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5408314563931184512,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5408889741650673920,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5409048689796005248,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5409880813948673536,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5410698683096655360,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5410832475616854528,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5411385839198988416,0,0,0,0,0,0,0,0,0,0
Gaia DR2 541198628425329152,0,0,0,0,0,16.4881,16.5674,16.709801,16.878201,16.9935
Gaia DR2 5412014966012654080,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5412421102422969216,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5412681239992042240,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5414761515997077120,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5415203141710133760,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5415227812006204288,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5415715338033352192,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5415762651394046720,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5416105973898136832,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5416271553476941056,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5417158309610355456,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5417223906644382848,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5419037654155785088,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5419485361545782784,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5419654961214149248,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5420145102878491264,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5421162078117867264,0,0,0,0,0,0,0,0,0,0
Gaia DR2 542190594071254656,0,0,0,0,0,16.8377,16.9485,17.117599,17.324301,17.4354
Gaia DR2 5422144977092149632,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5423545067716723712,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5423896396040719744,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5424151100478173440,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5425166675565529856,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5425208663166556288,0,0,0,0,0,0,0,0,0,0
Gaia DR2 54253618862057728,0,0,0,0,0,17.792299,17.401501,17.2609,17.2279,17.2355
Gaia DR2 5426155304016807296,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5426689357433242368,0,0,0,0,0,0,0,0,0,0
Gaia DR2 542734057755806336,0,0,0,0,0,20.2199,19.568501,19.3328,19.2248,19.171801
Gaia DR2 5427528254746168192,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5427657584803951232,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5427657619159602944,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5427817284567455872,0,0,0,0,0,0,0,0,0,0
Gaia DR2 542865797290276352,0,0,0,0,0,16.689699,16.7712,16.9044,17.0238,17.0874
Gaia DR2 5429321588267156864,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5429478822734493440,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5429698652037160192,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5430515524758253184,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5432233580394449024,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5432410636125190016,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5432581777684448128,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5432789383518999168,0,0,0,0,0,0,0,0,0,0
Gaia DR2 543398540737509632,0,0,0,0,0,18.4452,17.9897,17.804199,17.7439,17.697001
Gaia DR2 5434510359736526208,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5434733796816388992,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5434913910564460288,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5434958032765345280,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5435944535217680640,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5436081454477043072,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5436237516408597888,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5436426701125198208,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5437111907324722688,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5438349579462398720,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5439459532152503424,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5439479563879666176,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5439706441233034752,0,0,0,0,0,0,0,0,0,0
Gaia DR2 544010899994075264,0,0,0,0,0,20.027201,19.325701,19.018801,18.9352,18.9186
Gaia DR2 5440187000828069888,0,0,0,0,0,0,0,0,0,0
Gaia DR2 544031378397039232,0,0,0,0,0,18.2437,18.0065,17.945,17.9958,17.987499
Gaia DR2 5441322895123612416,0,0,0,0,0,0,0,0,0,0
Gaia DR2 544192392428485632,0,0,0,0,0,18.8904,18.690399,18.630899,18.6642,18.743299
Gaia DR2 5442124615196939392,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5442255869397242112,0,0,0,0,0,0,0,0,0,0
Gaia DR2 544262756875188864,0,0,0,0,0,19.705099,19.277201,19.1008,19.058901,19.1052
Gaia DR2 5443799411923872000,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5444077309189669760,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5444846177054970624,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5445088761106025600,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5445367109347137536,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5445717127703393408,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5445784850748180480,0,0,0,0,0,0,0,0,0,0
Gaia DR2 544582061924794368,0,0,0,0,0,18.666401,18.466499,18.391899,18.4512,18.3986
Gaia DR2 5445838902914095232,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5446027808462084352,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5446031557968073856,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5446121026427577856,0,0,0,0,0,0,0,0,0,0
Gaia DR2 544619720197731072,0,0,0,0,0,17.933399,17.8454,17.8549,17.9464,18.0222
Gaia DR2 5446584681033718272,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5446665014103742336,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5446683430923603840,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5446782283890583680,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5446784345474819968,0,0,0,0,0,0,0,0,0,0
Gaia DR2 544718680539607680,0,0,0,0,0,18.17420006,17.18320084,16.78860092,16.59880066,16.43619919
Gaia DR2 5447762597288466560,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5447999851282072192,0,0,0,0,0,0,0,0,0,0
Gaia DR2 544837187278705408,0,0,0,0,0,18.001499,17.880699,17.864799,17.9356,17.9879
Gaia DR2 5449084794382894720,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5449171655799477888,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5449241204205303680,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5449560985994450048,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5450359987352470400,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5451489087009920512,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5451828355066551680,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5451840170519957632,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5453248339973753216,0,0,0,0,0,15.27680016,15.37539959,15.55430031,15.71479988,15.84679985
Gaia DR2 5453539813634370432,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5453829049615189376,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5454089019693077120,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5454189865525554048,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5454444402466942848,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5455321052535492224,0,0,0,0,0,20.293301,19.6415,19.319099,19.156099,19.1329
Gaia DR2 545633955251654016,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5456685104084844032,0,0,0,0,0,16.9147,16.6786,16.618799,16.637199,16.6451
Gaia DR2 5457356901392996992,0,0,0,0,0,19.006701,18.5382,18.3773,18.3125,18.254801
Gaia DR2 5458468267131270656,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5458756171676057088,0,0,0,0,0,0,0,0,0,0
Gaia DR2 545879107688878592,20.306,19.434,19.018,18.852,18.723,19.386999,19.035,18.9002,18.8596,18.902
Gaia DR2 5458984212960930688,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5459131788043369344,0,0,0,0,0,0,0,0,0,0
Gaia DR2 545997618721866624,17.577,17.135,17.045,17.052,17.178,17.144899,17.052299,17.083401,17.1653,17.205
Gaia DR2 5460579161951685376,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5460790955382874112,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5460911351906171520,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5460927496684713472,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5461044598970347776,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5461296765091298048,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5461425300574240768,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5461621769557378560,0,0,0,0,0,19.1092,18.8503,18.767,18.818001,18.694201
Gaia DR2 5462605321365453312,0,0,0,0,0,18.049299,17.941099,17.9557,18.045401,18.106199
Gaia DR2 5463965275513370496,0,0,0,0,0,19.508699,18.806499,18.5219,18.4163,18.352501
Gaia DR2 5464318424904227840,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5464715520400964736,0,0,0,0,0,18.843399,18.518801,18.406601,18.3825,18.370001
Gaia DR2 5464781765977022592,0,0,0,0,0,18.509399,18.3617,18.3927,18.4774,18.5
Gaia DR2 5464874399830588416,0,0,0,0,0,18.3351,18.3549,18.437599,18.5497,18.676901
Gaia DR2 5464929134894103808,0,0,0,0,0,17.2868,17.489599,17.7234,17.9555,18.0853
Gaia DR2 5465004176562249728,0,0,0,0,0,19.1756,18.933201,18.865601,18.858101,18.948
Gaia DR2 5466293010348962816,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5466396673679939200,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5466747039932084352,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5467051157976474240,0,0,0,0,0,19.138901,18.877701,18.818701,18.8766,18.858801
Gaia DR2 5467748591944951552,0,0,0,0,0,18.8741,18.751101,18.6572,18.6138,18.503799
Gaia DR2 5467853904543700736,0,0,0,0,0,18.2777,18.150999,18.145,18.1891,18.208799
Gaia DR2 5468277117737034112,0,0,0,0,0,17.507299,17.5014,17.563999,17.6686,17.7288
Gaia DR2 5468511687374252160,0,0,0,0,0,18.809601,18.5005,18.4391,18.4561,18.4708
Gaia DR2 5468818489773586944,0,0,0,0,0,19.290701,18.917299,18.7757,18.7076,18.740601
Gaia DR2 5469080104822940544,0,0,0,0,0,18.144699,17.747499,17.5812,17.514,17.514099
Gaia DR2 5469171261208778240,0,0,0,0,0,17.2656002,16.89109993,16.73500061,16.69510078,16.67889977
Gaia DR2 5469352538891664512,0,0,0,0,0,17.873899,17.729601,17.725201,17.8041,17.867201
Gaia DR2 5470571622409221120,0,0,0,0,0,20.251699,19.5902,19.304199,19.188,19.137199
Gaia DR2 5470581930330676608,0,0,0,0,0,16.365299,16.5499,16.8067,17.0114,17.153799
Gaia DR2 5471240129775266304,0,0,0,0,0,18.0147,17.925699,17.9541,18.027399,18.0548
Gaia DR2 547179765520150912,16.09,16.066,16.381,16.61,16.888,16.1334,16.3736,16.6422,16.886299,17.0418
Gaia DR2 5472256967575641984,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5472350632223008512,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5473389537569200896,0,0,0,0,0,15.1084,15.4331,15.6569,16.094601,16.221701
Gaia DR2 547501815051141248,17.676,17.244,17.193,17.269,17.439,0,0,0,0,0
Gaia DR2 5475117626249818752,0,0,0,0,0,19.6569,19.2614,19.084801,19.054899,18.991699
Gaia DR2 5475837703286189312,0,0,0,0,0,15.228,15.5595,15.8733,16.1364,16.3046
Gaia DR2 5477553113228853120,0,0,0,0,0,0,0,0,0,0
Gaia DR2 547755428576013184,0,0,0,0,0,17.959101,17.5723,17.4685,17.4704,17.4305
Gaia DR2 5478389704134936832,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5478698048427341568,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5479065525829354240,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5479682107037586432,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5480556532316697216,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5480812301911275520,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5480970189205462784,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5481422019765369728,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5482551252566796928,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5483433645008336768,0,0,0,0,0,0,0,0,0,0
Gaia DR2 548423278811480960,16.41,16,16,16.08,16.21,16.01269913,16.04649925,16.09720039,16.24270058,16.32629967
Gaia DR2 5484282429332240640,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5484648051304616576,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5485066729011863040,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5485153379977002112,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5485536491062670208,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5485705918928672896,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5485807795552924800,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5485902082972375296,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5486535401668481664,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5486737162054007680,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5487390954859205632,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5488163297355793024,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5488337329426919808,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5488908422642751616,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5489923714255500928,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5490140356700680576,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5490164958273515392,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5491143175727923200,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5491268966729617536,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5491316043868374016,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5492177781810332416,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5492177781810337152,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5492318313138977792,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5492399367763415936,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5493341000690701824,0,0,0,0,0,0,0,0,0,0
Gaia DR2 5493930643862666752,0,0,0,0,0,0,0,0,0,0
