id,Column2,Column1,g,ge,r,re,i,ie,z,ze,y,ye
6044161584214640128,16.29057509,0.150257652,17.7478,0.0048,17.6219,0.0093,17.6606,0.0035,17.7342,0.0076,17.8462,0.0113
6044265144466741888,25.68281596,0.309970657,19.4993,0.0122,18.489,0.0077,18.0556,0.0047,17.8919,0.0065,17.8194,0.015
6046370060701175680,11.61407009,0.072044899,15.8198,0.0028,16.1144,0.0028,16.3842,0.0046,16.6285,0.0096,16.78,0.0098
6046599721186624640,11.17911339,0.494190644,20.1906,0.0203,19.5753,0.0087,19.3145,0.0146,19.272,0.0119,19.302,0.0249
6046797766418516736,14.3754034,0.192576511,18.5429,0.0098,18.2954,0.0034,18.254,0.0043,18.259,0.0046,18.3702,0.0214
6047361854540191232,14.65524944,0.171163424,18.0913,0.0054,18.0019,0.0079,17.9917,0.0047,18.0317,0.0142,17.495,0.0719
6049555929998115072,22.74900689,0.06419644,15.1879,0.0039,15.2727,0.0024,15.415,0.0018,15.5578,0.0046,15.6853,0.008
604972428842238080,12.87231751,0.099301162,17.0014,0.004,17.1341,0.0024,17.3289,0.0062,17.5299,0.0042,17.652,0.0111
6049968143773236480,13.83429818,0.27932581,18.2445,0.0072,18.016,0.0026,17.9372,0.0094,17.9602,0.0072,17.9942,0.014
6050260643931678336,10.05383623,0.222067122,18.4841,0.0056,18.2962,0.0076,18.2447,0.0045,18.2598,0.0093,18.3074,0.0254
6051091604138435968,16.06327603,0.138554845,16.8041,0.0077,16.847,0.0087,16.8837,0.0081,17.0659,0.0194,16.802,0.0075
6051211313471156352,16.2487311,0.118572206,17.6209,0.0022,17.4803,0.002,17.4612,0.003,17.5062,0.0048,17.5819,0.0152
6051704680658521856,10.63852699,0.214046602,17.9109,0.0031,17.8674,0.0055,17.9221,0.0056,18.0183,0.0045,18.1577,0.0221
6051734165609519488,12.64258296,0.178751584,18.3658,0.0079,18.1284,0.0065,18.0639,0.0081,18.0923,0.0063,18.0643,0.0137
6051770793090983168,11.40423002,0.735618574,20.626,0.0435,19.8102,0.0112,19.5277,0.0148,19.4721,0.0258,19.4113,0.0488
6051964169694889472,11.68000991,0.986029664,20.9483,0.0407,20.163,0.0197,19.823,0.0098,19.6419,0.0422,19.2278,0.2599
6052441529545987712,10.85257144,0.076218487,16.3755,0.0023,16.5848,0.0019,16.8171,0.0041,17.0243,0.0066,17.1828,0.0106
606216148291719680,12.9512574,0.137017102,16.965,0.0022,17.0061,0.0027,17.1096,0.0062,17.2388,0.0097,17.3439,0.0176
606938634805314816,17.74704225,0.066147854,16.1279,0.0024,16.1729,0.0026,16.2958,0.0033,16.4333,0.0047,16.5155,0.0076
606938634805314944,17.8165751,0.077064916,16.7003,0.0031,16.6546,0.0032,16.7072,0.0029,16.792,0.0038,16.8442,0.0148
606956776747174016,10.53938052,0.089324301,16.1456,0.0015,16.403,0.0048,16.6545,0.0026,16.8721,0.005,17.0164,0.0023
607535218647587328,17.58066011,0.362503371,19.2609,0.0046,18.6244,0.0115,18.3262,0.0066,18.2443,0.0101,18.1614,0.0169
607977291041540608,14.23189789,0.370337601,19.5996,0.0099,19.0835,0.0043,18.8725,0.0097,18.8413,0.0106,18.8659,0.0526
608311336417663616,10.79814576,0.71455548,20.7994,0.0289,19.9857,0.0127,19.6537,0.0141,19.486,0.0227,19.3639,0.0905
609236712891803264,10.09171321,0.209277114,18.28,0.0056,18.2018,0.0047,18.2879,0.0095,18.442,0.012,18.4577,0.1057
609898313949732608,10.40374321,0.254647187,18.9723,0.0059,18.7523,0.0051,18.7969,0.0057,18.9405,0.0127,18.8232,0.0352
610411820238973056,20.82010429,0.234194349,18.403,0.0095,17.6642,0.0034,17.3432,0.0058,17.2419,0.0063,17.1759,0.0231
610478649930041856,11.76744336,0.055624763,15.6489,0.0017,15.9323,0.002,16.2179,0.0044,16.4625,0.0037,16.6027,0.0075
61048665146205824,12.97056315,0.574264287,20.4049,0.025,19.6592,0.0084,19.3011,0.0097,19.1528,0.0103,19.0637,0.0265
610896872370416128,15.80968707,0.508146754,20.3491,0.0155,19.5755,0.0078,19.2698,0.0204,19.1377,0.0125,19.0351,0.0347
610906974133485056,19.97143436,0.413904286,19.7071,0.0106,19.0247,0.006,18.7521,0.0088,18.6614,0.0113,18.6309,0.0287
611074413433751680,30.65147091,0.082068519,17.1752,0.0074,16.5062,0.0049,16.2668,0.0045,16.1211,0.0159,16.0091,0.0037
61125459160910080,10.96300558,0.526411419,20.0934,0.0172,19.5226,0.0134,19.3033,0.0079,19.2211,0.0172,19.1278,0.0196
61130544402258304,10.59012526,0.285778589,18.7947,0.0077,18.6683,0.0053,18.6905,0.0047,18.7537,0.0111,18.7962,0.0219
611401999180118528,13.73936997,0.080125191,15.502,0.0074,15.7964,0.0023,16.0417,0.0047,16.3096,0.0068,16.4789,0.0103
612262122214240512,19.07275988,0.15254656,17.3466,0.0016,17.1444,0.0032,17.0907,0.0054,17.1368,0.0036,17.118,0.0022
61372578696143616,11.64714449,0.363234432,18.8873,0.0085,18.6866,0.0057,18.6463,0.0066,18.7117,0.0064,18.7605,0.022
61497407625478272,17.84131907,0.067266034,15.3564,0.0023,15.6032,0.0022,15.8303,0.0023,16.0744,0.0042,16.2267,0.0043
61657897666474496,12.36447484,0.259999489,18.8747,0.0068,18.6195,0.005,18.5636,0.0045,18.5874,0.0089,18.63,0.0204
6173158349967002240,11.80892432,0.634458573,19.8767,0.0397,19.2973,0.0379,19.0064,0.0284,18.9316,0.0074,18.8474,0.0361
6174133517998062720,24.2067713,0.17275335,17.5041,0.0051,17.1378,0.0063,16.9836,0.0043,16.9576,0.0038,16.9399,0.0162
6176025429615543040,18.66048496,0.153682849,17.9278,0.0038,17.5462,0.0113,17.4369,0.0016,17.4063,0.0054,17.4034,0.0104
6176113150028892160,13.13355656,0.336994285,19.9702,0.0161,19.2781,0.0126,18.9825,0.0135,18.8731,0.0075,18.851,0.0366
6177179298350278016,18.29381121,0.097534294,0,0,16.8209,0.0053,16.8221,0.01,20.8814,0.1787,0,0
6177238676273826304,26.62093839,0.059996078,15.1567,0.0035,15.2057,0.0002,15.3253,0.0014,15.4683,0.0051,15.4952,0.0163
6177277292323415680,19.69424879,0.181454038,17.99,0.0048,17.885,0.0086,17.9485,0.005,17.8756,0.0064,17.7532,0.0145
6177996922687990784,12.24353445,0.395471713,19.8997,0.0086,19.3028,0.013,19.0422,0.0153,18.9604,0.0127,18.8915,0.0596
6178247920572350976,10.0094805,0.244941854,18.5009,0.0054,18.446,0.0091,18.4968,0.0069,18.5837,0.0066,18.644,0.0158
6178524211524592640,30.61584946,0.077028444,16.9347,0.0052,16.6192,0.002,16.5067,0.0035,16.4842,0.0032,16.5071,0.0075
6178573689547383168,16.40177364,1.026542125,20.2028,0.0227,20.2487,0.0751,0,0,0,0,0,0
6181988459131511424,10.02724423,0.52832128,20.3519,0.0319,19.797,0.0116,19.5482,0.0115,19.4731,0.0312,19.317,0.0582
61856496954301696,10.05408108,0.226204451,18.3359,0.0047,18.6087,0.0078,18.851,0.006,19.0333,0.011,19.2419,0.0344
6186426195434805888,16.53704008,0.202767671,18.1207,0.0046,17.9421,0.0077,17.9215,0.0054,17.9514,0.0085,17.9935,0.0146
6186577923744152320,10.64896297,0.17179154,18.0763,0.0051,17.8427,0.005,17.7942,0.0056,17.7935,0.0045,17.8202,0.0083
6188655210447329792,12.48169816,0.755478466,20.9691,0.0357,20.1339,0.0626,19.7867,0.0368,19.6205,0.0285,19.6084,0.0681
6190466174816528256,22.68394717,0.14791945,18.0363,0.01,17.6717,0.0028,17.4937,0.0047,17.4623,0.0044,17.4629,0.0071
6191268135405788544,15.03411927,0.061267792,16.0743,0.0027,16.1799,0.0029,16.351,0.0025,16.5221,0.003,16.6428,0.0065
6192456359583641472,12.90375047,0.419305431,19.8432,0.0152,19.2879,0.0096,19.0459,0.0098,18.9475,0.0143,18.9054,0.0245
6193023054747120256,11.06630848,0.536764504,19.7758,0.0145,19.3047,0.0161,19.0996,0.0087,18.9964,0.0127,18.9871,0.0422
61934562280099456,18.19756811,0.241839667,18.7183,0.01,18.2775,0.003,18.0888,0.0043,18.0615,0.0159,18.0206,0.0048
6193680184744349312,10.07726794,0.368571991,19.9878,0.0605,18.9963,0.0121,18.9782,0.0199,0,0,0,0
6193811507663954048,10.14726767,0.720153209,20.2299,0.017,19.6398,0.0207,19.466,0.0231,19.3695,0.0218,19.3005,0.0352
6194788080147917824,12.52833763,0.079683804,15.9283,0.0034,16.1525,0.0044,16.3857,0.0049,16.6023,0.0047,16.7605,0.0051
6194977539745543296,11.17269674,0.227254262,18.8247,0.0069,18.5215,0.0039,18.4098,0.0064,18.4033,0.008,18.4108,0.0206
6195972838285944320,11.68564034,0.161652778,18.0645,0.0058,17.9548,0.0043,17.9319,0.0038,17.9972,0.0066,18.0285,0.0163
6196075676983722112,10.63020428,0.493518942,20.0453,0.0204,19.5357,0.0168,19.3068,0.0199,19.2361,0.0281,19.1325,0.0327
6196404740197337728,10.06830535,0.414703004,19.2676,0.0091,18.8245,0.0056,18.6394,0.0055,18.5955,0.0124,18.5974,0.0171
6209765936779750272,12.15679886,0.406360918,19.1501,0.0115,18.7666,0.0087,18.641,0.0286,18.6465,0.0054,18.6248,0.0283
6211368651070142592,14.86982185,0.207339476,18.566,0.0128,18.274,0.0035,18.2241,0.0021,18.1991,0.0206,18.2057,0.0261
6212118758518715776,12.17349275,0.583331902,20.3137,0.0315,19.6161,0.0212,19.2696,0.0073,19.1455,0.0134,19.064,0.0236
6212138652808326656,11.3108873,0.515645895,19.8756,0.0171,19.3143,0.0108,19.1007,0.0104,19.0004,0.0164,18.9681,0.0277
6212200775216997376,21.63202232,0.119111088,16.9691,0.0036,16.9002,0.006,16.939,0.0026,17.0355,0.0035,17.0748,0.0062
6214164262466529024,11.09810843,0.113505401,17.2731,0.0061,17.3031,0.0045,17.4002,0.0036,17.5377,0.0093,17.6351,0.0095
6218904600689632896,12.00273144,0.074685544,16.1508,0.0033,16.3294,0.0029,16.5531,0.0029,16.7513,0.011,16.8847,0.0063
6220849121362761344,10.17786204,0.092846292,16.2139,0.0019,16.4633,0.005,16.7126,0.0024,16.9435,0.0038,17.0678,0.0102
6221464023238513280,11.37169098,0.401433012,20.1008,0.0254,19.4156,0.0271,19.1528,0.0098,19.0568,0.0141,19.0063,0.043
6222792405085315072,16.0153458,0.183606764,18.4733,0.0093,18.203,0.0064,18.1302,0.0053,18.0981,0.0049,18.1282,0.0227
622536749138267904,11.35890937,0.284028056,18.9596,0.0087,18.7933,0.0053,18.787,0.0051,18.8206,0.0109,18.9189,0.0253
6225646531112965120,10.56628629,0.078382195,15.5269,0.0016,15.8165,0.0021,16.1103,0.0013,16.3411,0.0067,16.502,0.0101
6226262051464301824,16.77786237,0.55777165,20.278,0.02,19.3157,0.01,18.9185,0.0099,18.754,0.0168,18.681,0.0191
6226271633536756096,20.92922143,0.294574821,19.3253,0.0069,18.7286,0.0055,18.4727,0.0082,18.4166,0.0156,18.3478,0.0139
6226548989641600256,14.45767764,0.494970599,20.3233,0.0281,19.4877,0.0187,19.1331,0.0097,19.0102,0.0147,18.896,0.0317
62271429450749824,10.46159592,0.075110533,15.7009,0.004,16.0348,0.0022,16.318,0.0043,16.5762,0.0066,16.7318,0.0064
6227193715778519040,15.58078164,0.06001643,15.3899,0.0042,15.6063,0.002,15.856,0.0017,16.0559,0.0035,16.2157,0.0044
6227342046767977984,15.77440639,0.118494457,17.6796,0.0051,17.5331,0.0042,17.5497,0.0032,17.6105,0.013,17.6849,0.0103
6227687980608264064,38.4939366,0.067774339,16.1618,0.0028,15.7673,0.0019,15.6096,0.0028,15.5617,0.0042,15.5499,0.005
6227990410729129600,12.58893659,0.130997308,17.8532,0.0057,17.7187,0.0045,17.7272,0.0075,17.7729,0.0065,17.8382,0.0147
6228112181642992384,11.94301389,0.180531331,18.2367,0.0115,17.8884,0.005,17.7449,0.0043,17.7214,0.0099,17.7089,0.0163
6228986705703397760,10.94918642,0.110065779,17.2003,0.0043,17.2358,0.002,17.3483,0.0036,17.4766,0.0059,17.5668,0.0139
6229228774355869824,11.82186697,0.090267967,17.1007,0.0042,17.1132,0.0057,17.1912,0.0036,17.3133,0.0054,17.4198,0.015
6229330032504603136,12.88291042,0.174822188,17.3653,0.0045,17.4995,0.0039,17.7031,0.0031,17.8803,0.0072,17.9851,0.0109
6230071099045013504,11.79519291,0.435455774,19.8942,0.0197,19.4369,0.0153,19.234,0.0101,19.1653,0.0301,19.0486,0.0611
62311183668001664,15.74149159,0.104588841,17.1922,0.0052,16.9225,0.0036,16.8333,0.0025,16.8249,0.0038,16.8262,0.0053
6231879314636311552,14.04298755,0.426615907,20.1583,0.0232,19.3372,0.0095,18.9729,0.0096,18.8379,0.0158,18.7206,0.0197
6232403712964536704,12.52561629,0.097827241,16.9708,0.0035,17.0274,0.004,17.1754,0.0045,17.3279,0.0059,17.4556,0.0098
6235413973945930624,10.32699098,0.277821838,18.483,0.0057,18.3296,0.0112,18.3422,0.0009,18.3859,0.0113,18.4737,0.0503
6235836766225843328,14.96416857,0.364579877,19.5828,0.0024,18.973,0.0121,18.7215,0.0098,18.6387,0.0103,18.5344,0.0227
6236113362117992832,16.98440064,0.427843791,20.3792,0.0355,19.3934,0.0155,18.9591,0.0117,18.8024,0.0138,18.7066,0.0521
6236251728784073984,14.32924599,0.864517812,19.5144,0.0134,18.8847,0.0091,18.6493,0.0109,18.5387,0.0131,18.533,0.0148
6237084063386920576,13.05294962,0.257707115,18.4373,0.0046,18.2233,0.0048,18.1419,0.0049,18.1803,0.0087,18.2072,0.0128
6237227201759380992,10.49277492,0.410992732,20.0452,0.0114,19.4858,0.0132,19.2432,0.0105,19.0952,0.0213,19.0245,0.0299
623734465193065088,18.4485885,0.244789178,19.1644,0.0084,18.4861,0.0054,18.2175,0.0046,18.1459,0.0062,18.0728,0.0133
6237520706939494528,13.75434558,0.074130026,15.6703,0.0026,15.8734,0.0051,16.1231,0.0034,16.3349,0.0033,16.4948,0.0057
6237985658621602176,10.38465181,0.379086432,19.2631,0.016,18.9705,0.0046,18.835,0.008,18.7979,0.0131,18.8127,0.038
6238495870670906752,15.68101066,0.524141901,20.6926,0.0284,19.6267,0.0194,19.0967,0.0072,18.9157,0.0109,18.8768,0.0379
6238670310767125760,19.38363915,0.067263317,15.2756,0.0024,15.5438,0.0015,15.8092,0.0017,16.0467,0.0033,16.2115,0.0025
6239934027585732992,19.89751925,0.241059657,18.9994,0.0101,18.3368,0.0056,18.0678,0.0038,17.9781,0.0112,17.9273,0.0104
6240812644754680576,18.32708427,0.125065404,17.5071,0.0046,17.3222,0.006,17.3182,0.0038,17.3684,0.0051,17.4311,0.0175
6243280979642915456,13.04773107,0.14519895,17.7261,0.0081,17.6329,0.0037,17.6497,0.0025,17.7396,0.0043,17.8287,0.0089
6243969480080214912,14.37568168,0.127021764,17.4408,0.0049,17.3102,0.0076,17.3173,0.0026,17.3559,0.0118,17.4177,0.012
6244198414713179392,14.38710625,0.397931467,19.5464,0.0154,18.929,0.0087,18.6809,0.0066,18.6066,0.0099,18.5354,0.0147
6244608743007022208,10.40659099,0.101076243,16.364,0.0018,16.5928,0.0039,16.8206,0.0018,17.0182,0.0039,17.1768,0.0041
624510170646474112,22.2999578,0.135966527,17.3819,0.0033,17.2251,0.0051,17.2279,0.0109,17.2589,0.0074,17.2678,0.0261
6245217077875966336,13.32271485,0.061509608,15.2619,0.0038,15.5662,0.002,15.8541,0.0034,16.0938,0.0022,16.2454,0.0039
6245294730886963840,14.04124191,0.306427218,18.8924,0.0066,18.67,0.0052,18.6077,0.0132,18.6175,0.0109,18.6319,0.0227
6245854210504664320,11.2653363,0.148194802,17.4564,0.0042,17.4563,0.0023,17.5225,0.0057,17.6205,0.0057,17.7002,0.0091
6245878782014817024,10.01553843,0.158817535,17.5247,0.0037,17.5159,0.0039,17.5979,0.003,17.7308,0.0084,17.813,0.0171
6246049446837287680,25.92973777,0.195099972,18.4128,0.0047,17.966,0.0054,17.7985,0.0036,17.7467,0.0067,17.7672,0.0213
6246336689952890880,10.25959917,0.614871593,19.3811,0.0118,19.075,0.0063,19.0058,0.0102,18.9828,0.0119,19.0016,0.0469
6247293647327206144,14.84566705,0.066411157,14.9326,0.003,15.268,0.0029,15.5849,0.0011,15.8454,0.0036,16.036,0.0074
6248142981398842624,12.46432317,0.243641742,18.5638,0.0096,18.4008,0.0054,18.3815,0.0038,18.4434,0.0124,18.4928,0.0193
6248279939316190464,10.48845305,0.198283862,18.3778,0.0063,18.2324,0.0076,18.2963,0.0064,18.3097,0.0123,18.301,0.0076
6249143300762708480,14.12771354,0.249924571,18.7865,0.0045,18.4575,0.0038,18.3235,0.0069,18.2933,0.0126,18.3125,0.0343
6249697450322286720,10.04683439,0.302834388,19.4968,0.0147,18.9195,0.0104,18.6614,0.0066,18.5752,0.0047,18.5111,0.0185
6249757339346143872,10.07261931,0.383188203,19.6063,0.0111,19.3135,0.0092,19.1761,0.0088,19.1487,0.0123,19.1685,0.0464
6250079427533207424,10.04354342,0.294117841,18.8626,0.0077,18.7379,0.0107,18.7627,0.0061,18.7994,0.0091,18.9303,0.031
6250213984568447872,32.90038695,0.181197672,19.0154,0.0121,17.9732,0.0097,17.5577,0.0064,17.387,0.0056,17.3007,0.0049
6250372378664759808,16.63201532,0.391919748,19.6529,0.0148,18.9633,0.0087,18.6588,0.0046,18.5559,0.0077,18.4335,0.0177
6250691928525606784,17.43813095,0.11336828,17.3943,0.0044,17.2399,0.0051,17.2156,0.003,17.2447,0.0046,17.3009,0.0084
6250729548142797568,10.06506479,0.617946532,19.9105,0.0096,19.4181,0.0054,19.2088,0.0107,19.1453,0.0076,19.1345,0.0307
6251414303368287232,10.72491061,0.199648059,18.2698,0.0098,18.1648,0.0084,18.2345,0.0071,18.3,0.0139,18.4253,0.0207
6251889532908728448,10.75916272,0.235729077,18.4815,0.008,18.4893,0.0052,18.5849,0.0042,18.6914,0.0188,18.8681,0.0516
6252480039373529472,15.18039868,0.424444296,20.0116,0.0134,19.3203,0.008,19.062,0.0091,18.9726,0.0117,18.8978,0.0134
6252571161398782848,14.28961645,0.196457247,18.4925,0.0054,18.264,0.0076,18.2238,0.0067,18.2379,0.0083,18.2606,0.0171
6252571161399105536,14.511534,0.120831613,17.5249,0.0061,17.3968,0.0074,17.4105,0.0035,17.4779,0.007,17.52,0.0093
625415030061614336,11.89884243,0.140684394,17.1262,0.0036,17.1509,0.0036,17.2339,0.0047,17.381,0.0072,17.4598,0.006
6254549187118219136,23.62225886,0.145437876,17.9096,0.005,17.5293,0.0079,17.3569,0.0072,17.3198,0.0065,17.3117,0.0103
6255777749623059584,36.14593762,0.035373116,14.0156,0.0015,14.1943,0.0016,14.3764,0.0041,14.5547,0.0022,14.6809,0.0054
62558500768907776,11.85704833,0.274349126,18.8427,0.0053,18.6824,0.0162,18.6934,0.0082,18.7295,0.0079,18.7598,0.0101
6255896840476194304,11.53365299,0.453913085,20.1631,0.0144,19.6466,0.009,19.3832,0.0096,19.2894,0.0111,19.1555,0.0348
6256819747342673664,14.10745781,0.171789618,18.0026,0.0094,17.9073,0.0068,17.9238,0.0053,18.0091,0.0109,18.0449,0.0164
6256826065240593920,10.06567432,0.180436355,17.8265,0.0049,17.8964,0.0029,18.0111,0.0052,18.1449,0.0071,18.2718,0.0208
6257027791264211840,16.27140643,0.211089541,18.4825,0.0077,18.1588,0.007,18.0612,0.0076,18.0519,0.0043,18.0615,0.0186
6257035694003987840,10.45720861,0.374286761,19.5407,0.0144,19.2271,0.0069,19.1255,0.0088,19.132,0.0172,19.1055,0.0337
6259147585259050496,12.3327345,0.092868318,15.928,0.0022,16.1566,0.0041,16.4041,0.0024,16.6271,0.0068,16.766,0.0041
6259371537737392768,10.42501397,0.292140326,18.946,0.0053,18.6253,0.0082,18.5473,0.0091,18.5464,0.0131,18.5168,0.0242
6259412700704827648,10.15136735,0.340253509,19.385,0.0087,19.0585,0.0087,18.9651,0.0054,18.9566,0.0091,18.8989,0.0233
6259533887501523200,10.00034363,0.220589922,18.5833,0.0096,18.4586,0.0043,18.4638,0.0057,18.5391,0.0103,18.5818,0.011
6260377625236477184,11.26810476,0.509627153,19.9031,0.0178,19.3555,0.0136,19.0924,0.0077,19.0643,0.0143,18.9548,0.0237
6261001052630781312,10.66546491,0.135870184,17.36,0.0045,17.2865,0.0039,17.3232,0.0026,17.4116,0.0069,17.4412,0.0201
6261057501380470528,15.28934075,0.317036445,19.4224,0.0079,18.8677,0.0064,18.6211,0.0072,18.5489,0.0082,18.4892,0.019
62615473509949696,10.08204885,0.116867238,16.9599,0.0026,17.1522,0.0037,17.38,0.0038,17.5836,0.0062,17.7284,0.0129
6262033421029340288,10.39487419,0.281416717,18.9033,0.011,18.636,0.0049,18.5083,0.006,18.5404,0.0101,18.4946,0.0208
6262044278706178048,10.45627984,0.176161426,17.7608,0.0074,17.7121,0.0603,17.7365,0.0146,17.8808,0.0134,17.8328,0.0103
6262084617039715456,10.67826779,0.245181867,18.511,0.009,18.3535,0.0077,18.3662,0.0095,18.4225,0.0119,18.3822,0.0279
6262824214708263424,11.01120177,0.081703686,16.4476,0.0035,16.6022,0.0024,16.8097,0.0023,17.0117,0.0041,17.1422,0.0083
6263645893486272640,10.08750362,0.312150348,19.153,0.0118,18.9973,0.0097,19.0078,0.0056,19.0691,0.0138,19.0284,0.0187
6263734026218570752,12.41330142,0.144515461,16.8978,0.0037,16.9622,0.002,17.0835,0.0036,17.2258,0.0047,17.3225,0.0084
6263884212630596224,10.28241989,0.545123908,20.362,0.0247,19.7433,0.0167,19.4888,0.008,19.3888,0.0203,19.3009,0.0399
6264348511481313664,10.58508043,0.329880351,19.2108,0.0178,18.9142,0.0061,18.7881,0.0053,18.787,0.0069,18.7396,0.0155
6264437163905837952,11.68215373,0.057728717,15.5714,0.0034,15.8468,0.0032,16.121,0.0026,16.3399,0.0034,16.5155,0.0069
6264503856158313856,16.02932542,0.090272269,17.0678,0.006,17.066,0.0032,17.1464,0.0024,17.2691,0.0067,17.3661,0.0057
6265082680310200448,11.32958428,0.06214861,15.8515,0.0032,16.113,0.002,16.3847,0.0028,16.6253,0.004,16.7815,0.0043
6265083126986803328,10.58161006,0.310587198,19.2348,0.0095,18.9918,0.009,18.9207,0.0074,18.937,0.0126,18.9298,0.0397
6265676068691449600,11.67889234,0.347834535,18.795,0.0061,18.6671,0.004,18.6603,0.0061,18.7433,0.0089,18.7457,0.0169
6265877455415860224,26.62448991,0.143225756,18.3678,0.0033,17.8155,0.0054,17.5941,0.0035,17.5231,0.0031,17.4967,0.0113
6266202425523972224,10.72449097,0.335850028,19.2597,0.0072,18.9644,0.0058,18.8749,0.0051,18.9063,0.0159,18.8786,0.0383
6267191161354606080,11.70451314,0.673061846,20.4905,0.0343,19.8993,0.012,19.635,0.0098,19.5141,0.0155,19.4046,0.0343
626844326458669568,13.64732678,0.181915547,18.0637,0.0037,18.0272,0.0045,18.0957,0.008,18.1794,0.0072,18.2614,0.013
6268779891233105664,19.88475319,0.361905884,19.8881,0.0093,18.9509,0.0075,18.5743,0.004,18.4407,0.0046,18.3862,0.0259
6269833459596009856,14.1952927,0.123478432,17.4698,0.0062,17.4292,0.0034,17.5154,0.005,17.626,0.0048,17.7064,0.0114
6270584739570554880,24.95985168,0.105248855,17.1323,0.0057,16.9674,0.0029,16.9456,0.003,16.9992,0.0046,17.053,0.012
6270862538055223936,24.29119165,0.151818557,0,0,17.8447,0.0127,0,0,0,0,0,0
6270979528670845440,10.75634709,0.378862845,19.6633,0.012,19.2786,0.0137,19.1301,0.0158,19.101,0.0144,19.1268,0.0432
6271117933990693248,10.97521215,0.320232996,18.5097,0.005,18.3818,0.0041,18.4108,0.0063,18.4753,0.0122,18.4472,0.0409
6271366728561102336,10.99320581,0.683721741,20.2746,0.0205,19.7824,0.0093,19.5342,0.0117,19.4642,0.015,19.4547,0.0359
6271845776328515712,10.43982305,0.119970432,17.2032,0.0048,17.2714,0.0057,17.3713,0.0046,17.5051,0.0055,17.5632,0.014
6271903947364173056,31.55819497,0.077318389,16.7523,0.0034,16.5574,0.0044,16.4943,0.0029,16.4986,0.0043,16.3315,0.0105
6272326022391660928,30.73406576,0.140905167,18.0667,0.0073,17.4104,0.0042,17.1186,0.0032,17.0267,0.0055,16.9767,0.0087
6273749374552018432,12.58958911,0.48872133,20.2985,0.0229,19.5349,0.0113,19.2189,0.0104,19.0793,0.0119,19.0694,0.0499
6273945843535991040,14.68169257,0.086984218,17.247,0.0056,16.9051,0.003,16.7386,0.013,16.7255,0.005,16.7086,0.0107
6274215666267735296,11.05493076,0.454875442,19.8165,0.0101,19.3057,0.011,19.1316,0.0096,19.0652,0.0136,19.0373,0.0253
6275184065428686464,29.9733891,0.046100007,15.029,0.0013,15.0692,0.0019,15.1869,0.0025,15.326,0.0029,15.4095,0.0054
6275836449485378304,16.69744344,0.251747901,18.2781,0.006,18.0231,0.0031,17.9423,0.0073,17.9632,0.0059,17.9904,0.0178
6276356552845462272,15.28831078,0.110599292,17.1822,0.0032,17.0729,0.003,17.0884,0.0047,17.1538,0.0043,17.1679,0.0062
6277698339283459712,11.93064661,0.194769819,18.1519,0.0045,17.9921,0.004,17.9862,0.0042,18.0208,0.0062,18.0853,0.0159
6277874463007686528,11.03331494,0.874239374,20.3798,0.0295,19.7396,0.0123,19.4671,0.0109,19.3612,0.0169,19.2939,0.059
6278647144803227776,11.5026679,0.315953148,19.0826,0.0101,18.8492,0.0048,18.801,0.0092,18.8298,0.0056,18.8481,0.0194
6279455526367838592,11.40608384,0.454446162,20.0122,0.0118,19.1126,0.0116,18.8722,0.0113,18.8725,0.0115,18.9474,0.0544
6279493528239353728,10.75454264,0.567089378,20.0377,0.0252,19.4777,0.0074,19.2321,0.0123,19.1487,0.0106,19.0665,0.0245
6280375233484773632,10.74463854,0.388238129,19.6542,0.0118,19.1936,0.0084,18.9843,0.0032,18.9018,0.0126,18.9155,0.0623
6281156131553663104,11.36820632,0.571581078,20.384,0.0236,19.7148,0.013,19.4212,0.0144,19.3149,0.0187,19.2316,0.0212
6281218357040987136,20.51955879,0.053637874,0,0,15.7341,0.004,15.728,0.0041,15.7908,0.003,15.8568,0.0049
6281286217524171392,18.0840899,0.087891683,16.8821,0.0064,16.7772,0.0029,16.7837,0.002,16.8588,0.0052,16.9048,0.0042
6281523986913711872,24.20077308,0.166527402,18.4705,0.0052,17.957,0.0062,17.7183,0.0153,17.6571,0.0055,17.6314,0.0106
6281684373876096512,14.33831299,0.111797724,16.869,0.0021,17.1165,0.0043,17.3528,0.0032,17.5733,0.0084,17.7218,0.0139
6282270658387938560,11.89400026,0.149120372,17.7568,0.0063,17.6618,0.0028,17.6914,0.0036,17.7732,0.0062,17.8167,0.0166
6282457918962299776,75.17169223,0.067547877,16.8462,0.0091,16.1407,0.0033,15.8729,0.0035,15.7871,0.0046,15.7232,0.0052
6282652429440959744,16.38810658,0.097286224,17.1776,0.0028,17.1305,0.0031,17.1758,0.0061,17.249,0.0039,17.323,0.0195
6283611478457276416,11.68256474,0.29458969,19.6557,0.013,19.1496,0.0055,18.9612,0.0074,18.8692,0.0105,18.8649,0.0294
6284524274971664000,11.44115297,0.272194007,18.699,0.0054,18.5915,0.0042,18.6128,0.0052,18.6775,0.018,18.7012,0.0327
6285076852580046208,11.63039112,0.283612016,18.765,0.0088,18.5784,0.0085,18.5273,0.006,18.5685,0.0069,18.577,0.0252
6285236895945725312,11.41075187,0.338839306,19.6376,0.0105,19.1315,0.0065,18.908,0.007,18.8639,0.0143,18.7442,0.0341
